id,learningEdge,congestion,density,gpsProbeSpeed,speed
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05169867,7.91,7.32
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05317578,7.95,7.28
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05317578,7.93,7.28
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05465288,7.9,7.24
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05465288,7.89,7.24
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05465288,7.87,7.24
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05465288,7.83,7.24
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05465288,7.79,7.24
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05169867,7.87,7.32
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,7.96,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05169867,7.96,7.32
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.94,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,7.94,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,7.96,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04579025,7.97,7.47
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.99,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,8.01,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,8.0,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.88,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,7.77,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04726736,7.78,7.43
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04579025,7.82,7.47
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.88,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04726736,7.89,7.43
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.89,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05169867,7.91,7.32
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,7.91,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.91,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.05022157,7.89,7.35
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04874446,7.85,7.39
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04579025,7.82,7.47
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04579025,7.78,7.47
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",D,0.04283604,7.77,7.54
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",CD,0.03840473,7.81,7.22
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",CD,0.03840473,7.83,7.22
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",CD,0.03545052,7.84,7.29
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",CD,0.03545052,7.83,7.29
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03692762,7.84,7.48
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03692762,7.85,7.48
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03840473,7.85,7.45
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03988183,7.89,7.41
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03988183,7.92,7.41
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03692762,7.91,7.48
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03692762,7.94,7.48
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03692762,7.94,7.48
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03397341,7.93,7.56
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03397341,7.94,7.56
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03249631,7.96,7.59
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.95,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.97,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,8.0,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,8.03,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03249631,7.94,7.59
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03397341,7.88,7.56
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03397341,7.9,7.56
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03397341,7.9,7.56
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03397341,7.89,7.56
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.87,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.87,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.03249631,7.87,7.59
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.86,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.86,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.84,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.79,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.73,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.72,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.73,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.73,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.74,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.73,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.72,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.73,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.73,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.72,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.71,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0295421,7.71,7.67
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.79,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.0310192,7.88,7.63
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02806499,7.9,7.7
13/15to14/15,"['3/3to3/4', '9/12to8/12', '13/14to13/15']",C,0.02511078,7.92,7.78
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.04874446,9.23,9.01
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05169867,9.06,8.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05317578,8.96,8.67
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05612999,8.82,8.45
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05908419,8.61,8.23
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05908419,8.52,8.23
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0605613,8.46,8.12
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0620384,8.33,8.01
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0605613,8.29,8.12
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0605613,8.31,8.12
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05908419,8.3,8.23
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0605613,8.22,8.12
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0620384,8.33,8.01
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05908419,8.64,8.23
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05760709,8.83,8.34
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05760709,8.95,8.34
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06351551,9.0,7.9
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0620384,8.82,8.01
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06351551,8.47,7.9
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06499261,8.19,7.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06646972,8.03,7.68
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06499261,7.96,7.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06351551,7.71,7.9
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06646972,7.34,7.68
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06794682,7.46,7.57
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06499261,7.51,7.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.05908419,7.26,8.23
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0605613,7.25,8.12
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0620384,7.63,8.01
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.0620384,8.14,8.01
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06351551,8.8,7.9
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06499261,9.19,7.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06499261,9.25,7.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06794682,8.96,7.57
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.06942393,8.69,7.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.07237814,8.43,7.25
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.07533235,8.34,7.04
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.07533235,8.19,7.04
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",D,0.07680945,8.01,6.93
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.07533235,7.87,6.78
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.07680945,7.67,6.68
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.07680945,7.53,6.68
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.07828656,7.4,6.57
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.07976366,7.28,6.47
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.07976366,7.2,6.47
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08271787,7.15,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08124077,7.1,6.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08271787,7.11,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08124077,7.04,6.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08271787,6.96,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08419498,6.83,6.16
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08419498,6.84,6.16
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08567208,6.88,6.05
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.08714919,6.89,5.95
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.0901034,6.84,5.75
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.0901034,6.75,5.75
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.0915805,6.6,5.65
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.09305761,6.43,5.55
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",DE,0.09601182,6.45,5.35
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10044313,6.56,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10339734,6.65,5.27
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10635155,6.57,5.32
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.38,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.38,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.45,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11373708,6.66,5.61
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11521418,6.83,5.69
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11669129,6.9,5.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11669129,6.88,5.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.79,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11521418,6.77,5.69
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11521418,6.75,5.69
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.69,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.61,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.52,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.32,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.12,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.15,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.09,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,5.99,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1225997,5.96,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1225997,5.96,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1225997,6.42,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1225997,6.82,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.12407681,7.02,6.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.12407681,7.1,6.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.12407681,7.11,6.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,7.22,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1225997,7.34,6.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,7.33,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,7.28,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,7.24,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.95,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.7,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.78,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,6.91,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,7.14,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,7.02,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,6.84,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.1211226,6.8,6.13
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.77,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.76,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.83,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.89,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11964549,6.85,6
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.75,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11669129,6.67,5.79
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11816839,6.59,5.89
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11521418,6.47,5.69
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11373708,6.56,5.61
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,6.63,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.78,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.85,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.79,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.85,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.88,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.84,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.88,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,7.03,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,7.21,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,7.35,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,7.11,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.96,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.92,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.93,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.99,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,7.03,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10635155,7.05,5.32
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10635155,7.08,5.32
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10487445,7.02,5.29
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10487445,6.84,5.29
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10487445,6.77,5.29
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10635155,6.73,5.32
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10635155,6.74,5.32
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.63,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10635155,6.39,5.32
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.39,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.43,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,6.32,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11373708,6.23,5.61
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,6.29,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,6.33,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,6.31,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11373708,6.4,5.61
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.51,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.6,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.5,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,6.22,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.09,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.02,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,5.91,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,5.84,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,5.8,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,5.7,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,5.6,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,5.62,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,5.7,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,5.78,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,5.87,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11078287,5.94,5.46
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,5.91,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.11225997,5.92,5.53
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10930576,6.18,5.4
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.19,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,6.0,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10782866,5.8,5.36
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10487445,5.62,5.29
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10339734,5.87,5.27
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10339734,6.15,5.27
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10487445,6.27,5.29
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10339734,6.42,5.27
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.53,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.46,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.43,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.46,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10044313,6.59,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10044313,6.74,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.63,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10339734,6.5,5.27
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.59,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.65,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.75,5.26
9/10to9/11,"['6/8to7/8', '9/11to9/12', '6/7to6/8']",F,0.10192024,6.56,5.26
